"IMPORTANTE","cod_universidad","des_universidad","curso_academico","cod_tipo_programa_mov","des_tipo_programa_mov","cod_programa_movilidad","des_programa_movilidad","cod_pais_nacionalidad","des_pais_nacionalidad","lat_pais_nacionalidad","lon_pais_nacionalidad","cod_continente_nacionalidad","des_continente_nacionalidad","cod_agregacion_paises_nacionalidad","des_agregacion_paises_nacionalidad","anio_nacimiento","cod_genero","des_genero","cod_nivel_formativo_origen","des_nivel_formativo_origen","cod_titulacion_origen","des_titulacion_origen","cod_universidad_destino","des_universidad_destino","cod_pais_univ_destino","des_pais_univ_destino","lat_pais_univ_destino","lon_pais_univ_destino","cod_continente_univ_destino","des_continente_univ_destino","cod_agregacion_paises_univ_destino","des_agregacion_paises_univ_destino","cod_municipio_destino","des_municipio_destino","cod_comunidad_destino","des_comunidad_destino","cod_provincia_destino","des_provincia_destino","lat_municipio_destino","lon_municipio_destino","cod_ambito_univ_destino","des_ambito_univ_destino","mes_inicio_programa","mes_fin_programa"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1998","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","F PARIS326","EFAP - Ecole Francaise des Attaches de Presse et des Professionels de la Communication","250","Francia","46.227638","2.213749","150","Europa","155","Europa occidental",,"PARIS",,,,,,,,,"092019","062020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL",,,"840","Estados Unidos de América","37.09024","-95.712891","019","Américas","021","América septentrional",,,,,,,,,,,"092019","022020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","D HAMBURG06","HOCHSCHULE FÜR ANGEWANDTE WISSENSCHAFTEN HAMBURG","276","Alemania","51.165691","10.451526","150","Europa","155","Europa occidental",,"HAMBURG",,,,,,,,,"092019","032020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","NL GRONING03","HANZEHOGESCHOOL GRONINGEN","528","Países Bajos","52.132633","5.291266","150","Europa","155","Europa occidental",,"GRONINGEN",,,,,,,,,"092019","052020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","84","Otras Fuera de la UE","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL",,,"840","Estados Unidos de América","37.09024","-95.712891","019","Américas","021","América septentrional",,,,,,,,,,,"092019","092020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","03","SICUE-SÉNECA","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1996","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","D FRIEDRI01","ZEPPELIN UNIVERSITY","276","Alemania","51.165691","10.451526","150","Europa","155","Europa occidental",,"FRIEDRICHSHAFEN",,,,,,,,,"092019","052020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL",,,"032","Argentina","-38.416097","-63.616672","019","Américas","419","América Latina y el Caribe",,,,,,,,,,,"092019","092020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","NL GRONING03","HANZEHOGESCHOOL GRONINGEN","528","Países Bajos","52.132633","5.291266","150","Europa","155","Europa occidental",,"GRONINGEN",,,,,,,,,"092019","062020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","84","Otras Fuera de la UE","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","014","Universidad de Salamanca","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","37274","SALAMANCA","7","Castilla León","37","Salamanca","40.96497","-5.663047",,,"092019","102020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1998","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","NL GRONING03","HANZEHOGESCHOOL GRONINGEN","528","Países Bajos","52.132633","5.291266","150","Europa","155","Europa occidental",,"GRONINGEN",,,,,,,,,"092019","052020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","03","SICUE-SÉNECA","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL",,,"840","Estados Unidos de América","37.09024","-95.712891","019","Américas","021","América septentrional",,,,,,,,,,,"092019","092020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","F MONTPEL03","UNIVERSITE PAUL VALERY (MONTPELLIER III)","250","Francia","46.227638","2.213749","150","Europa","155","Europa occidental",,"MONTPELLIER CEDEX 5",,,,,,,,,"092019","032020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1998","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","NL GRONING03","HANZEHOGESCHOOL GRONINGEN","528","Países Bajos","52.132633","5.291266","150","Europa","155","Europa occidental",,"GRONINGEN",,,,,,,,,"092019","062020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1998","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","B BRUXEL85","HAUTE ECOLE LIBRE DE BRUXELLES ILYA PRIGOGINE ASBL","056","Bélgica","50.503887","4.469936","150","Europa","155","Europa occidental",,"BRUXELLES",,,,,,,,,"092019","032020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","P PORTO08","ESCOLA SUPERIOR ARTISTICA DO PORTO","620","Portugal","39.399872","-8.224454","150","Europa","039","Europa meridional",,"PORTO",,,,,,,,,"092019","062020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1998","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","HU BUDAPES45","BUDAPESTI KOMMUNIKÁCIÓS ÉS ÜZLETI FOISKOLA","348","Hungría","47.162494","19.503304","150","Europa","151","Europa oriental",,"BUDAPEST",,,,,,,,,"092019","052020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","84","Otras Fuera de la UE","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500170","GRADO EN COMUNICACIÓN AUDIOVISUAL","F NANTES12","AUDENCIA NANTES - ECOLE DE MANAGEMENT","250","Francia","46.227638","2.213749","150","Europa","155","Europa occidental",,"NANTES CEDEX 3",,,,,,,,,"092019","032020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","524","Nepal","28.394857","84.124008","142","Asia","034","Asia meridional","1998","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","G THESSAL14","??????? ???????????? ???????","300","Grecia","39.074208","21.824312","150","Europa","039","Europa meridional",,"THESSALONIKI",,,,,,,,,"092019","042020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","PL WARSZAW12","AKADEMIA WYCHOWANIA FIZYCZNEGO JOZEFA PILSUDSKIEGO W WARSZAWIE","616","Polonia","51.919438","19.145136","150","Europa","151","Europa oriental",,"WARSZAWA (WARSAW)",,,,,,,,,"092019","032020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1988","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","F LA-ROCH07","ECOLE SUPERIEURE DE COMMERCE LA ROCHELLE","250","Francia","46.227638","2.213749","150","Europa","155","Europa occidental",,"LA ROCHELLE CEDEX 1",,,,,,,,,"092019","062020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1987","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","I BOLOGNA01","UNIVERSITÀ DI BOLOGNA - ALMA MATER STUDIORUM","380","Italia","41.87194","12.56738","150","Europa","039","Europa meridional",,"BOLOGNA",,,,,,,,,"092019","012020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","616","Polonia","51.919438","19.145136","150","Europa","151","Europa oriental","1996","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","HR ZAGREB10","VELEU?ILIŠTE VERN","191","Croacia","45.1","15.2","150","Europa","039","Europa meridional",,"ZAGREB",,,,,,,,,"092019","092020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","D WILHELM02","JADE HOCHSCHULE","276","Alemania","51.165691","10.451526","150","Europa","155","Europa occidental",,"WILHELMSHAVEN",,,,,,,,,"092019","092020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1997","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","PL WARSZAW12","AKADEMIA WYCHOWANIA FIZYCZNEGO JOZEFA PILSUDSKIEGO W WARSZAWIE","616","Polonia","51.919438","19.145136","150","Europa","151","Europa oriental",,"WARSZAWA (WARSAW)",,,,,,,,,"092019","052020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","F AVIGNON01","UNIVERSITE D'AVIGNON ET DES PAYS DE VAUCLUSE","250","Francia","46.227638","2.213749","150","Europa","155","Europa occidental",,"AVIGNON CEDEX 1",,,,,,,,,"092019","092020"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","056","Universidad Rey Juan Carlos","2019-20","1","Estudios y/o proyecto fin de grado","01","ERASMUS","724","España","40.463667","-3.74922","150","Europa","039","Europa meridional","1999","M","Mujer","3","Grado","2500090","GRADO EN TURISMO","B KORTRIJ03","HOGESCHOOL WEST-VLAANDEREN","056","Bélgica","50.503887","4.469936","150","Europa","155","Europa occidental",,"KORTRIJK",,,,,,,,,"092019","092020"
